,Name,longitude,latitude
1545,MAHAVIR NAGAR (KANDIVLI-W),72.83715,19.215122
1546,MILAP TALKIES,72.847452,19.196085
1547,POISAR DEPOT,72.85093,19.214462
1548,SAHYADRI NAGAR (CHARKOP),72.828747,19.210283
1549,SAIBABA MANDIR (KANDIVALI-W),72.828598,19.217736
1550,SATYA NAGAR,72.841399,19.216525
1551,CHARKOP POLICE STATION,72.819844,19.215434
1552,VEERA DESAI ROAD,72.837665,19.134747
1553,YARI ROAD,72.80963,19.139198
1554,VESAVA-YARI ROAD BUS STATION,72.808451,19.139513
1555,SAROTAPADA (ANDHERI-W),72.837647,19.133157
1556,DNYANSAGAR VIDAYALAYA,72.833104,19.145892
1557,KALA VIDYALAYA,72.813671,19.181679
1558,DHARIVALI VILLAGE,72.795665,19.169558
1559,SAI SHRADDHA SHOPPING COMPLEX (MALVANI),72.816459,19.178565
1560,HIRADEVI MANDIR,72.786618,19.157399
1561,MADH SONAPUR,72.795854,19.141914
1562,"MALVANI BLOCK NO.5, POLICE STATION",72.821972,19.191966
1563,SIR J.P.PRIMARY SCHOOL,72.796872,19.170725
1564,KHAR TELEPHONE EXCHANGE,72.834264,19.070232
1565,PALI MARKET,72.829519,19.062053
1566,PERI CROSS ROAD,72.823687,19.059934
1567,SHERLEY VILLAGE,72.822082,19.071181
1568,SHITALADEVI TEMPLE (MAHIM),72.842233,19.034046
1569,JOHN BAPTIST ROAD,72.82555,19.047667
1570,UNIT TRUST OF INDIA (BANDRA-W),72.828265,19.049747
1571,"AAREY UNIT NO.6, MARKET",72.874353,19.158048
1572,APPAPADA,72.866644,19.189727
1573,BIMBISAR NAGAR,72.856317,19.146295
1574,GOKULDHAM,72.867566,19.174388
1575,GOREGAON STATION (E),72.850925,19.163691
1576,BANDRA TALAO,72.83703,19.056131
1577,D MONTE GARDEN,72.826167,19.059683
1578,"HILL ROAD GARDEN, MEHBOOB STUDIO",72.824149,19.052653
1579,KHAR STATION (W) ROAD,72.837314,19.070216
1580,MAHIM,72.841307,19.040171
1581,MAHIM PHATAK,72.845542,19.042893
1582,OLD KHAR,72.83725,19.066683
1583,GALAXY APARTMENTS,72.823055,19.054369
1584,SHITALADEVI TEMPLE (MAHIM),72.842299,19.033965
1585,SHITALADEVI TEMPLE (MAHIM),72.843695,19.03533
1586,CHITRANAGRI ENTRY GATE,72.878171,19.165557
1587,HIRA PARK,72.860472,19.186319
1588,AGARKAR CHOWK (ANDHERI-E),72.848455,19.119323
1589,"AMRUT SHAKTI, CALILIO BUILDING",72.897169,19.107702
1590,B CROSS ROAD,72.868198,19.114582
1591,BAMAN PADA,72.858548,19.104378
1592,CHAKALA,72.86123,19.115934
1593,CHANDIVALI JUNCTION,72.888329,19.111682
1594,"GARWARE CHOWK, KOLDONGRI NO.2",72.851388,19.110363
1595,"GUJRAT SOCIETY, DAYALDAS ROAD",72.851054,19.09702
1596,"CHANDIVALI STUDIO, PETROL PUMP",72.895769,19.114603
1597,JUNGLESHWAR MAHADEO MANDIR,72.898454,19.100836
1598,MAROL DEPOT,72.86505,19.118447
1599,MAROL PIPELINE,72.872191,19.110916
1600,JANKALYAN NAGAR POLICE CHOWKY,72.820635,19.199183
1601,ZUNKA BHAKAR KENDRA (MALVANI),72.82535,19.1903833
1602,ABHYUDAYA BANK,72.857513,19.226147
1603,MAHINDRA COMPANY GATE (B.H.A.D. COLONY),72.865561,19.205545
1604,BALAJI BUILDING,72.858351,19.286467
1605,BISHOP SCHOOL,72.851657,19.295163
1606,BORIVALI (E) STATION,72.857634,19.229697
1607,BORIVALI (E) STATION,72.85868,19.231017
1608,MIRA ROAD STATION,72.858059,19.281462
1609,N.L.COMPLEX JUNCTION (DAHISAR-E),72.864997,19.259504
1610,NENSEY COLONY,72.864439,19.238328
1611,NOVELTY SILK MILL (DAHISAR-E),72.867026,19.254808
1612,KANDIVALI BUS STATION (E),72.853408,19.201625
1613,KURAR VILLAGE,72.858603,19.184989
1614,MAHINDRA GATE NO.4,72.875434,19.200364
1615,NAAGRI NIWARA 1 & 2,72.88101,19.17228
1616,PATHANWADI,72.858683,19.179397
1617,PRABHU HOTEL (KURAR VILLAGE MARG JUNCTION),72.864378,19.179165
1618,RAMESH HOTEL(MALAD-E),72.861904,19.187075
1619,SANGITA TALKIES,72.851725,19.189999
1620,STATE BANK COLONY (MALAD-E),72.854337,19.180361
1621,AAREY UNIT NO.7,72.878621,19.158421
1622,"AAREY HOSPITAL, MUNICIPAL SCHOOL",72.876563,19.14832
1623,"TRACTOR GATE NO.3, VASA HOSPITAL",72.872429,19.200697
1624,KOKANI PADA (MALAD-E),72.86388,19.184287
1625,MALAD POST OFFICE,72.85023,19.179464
1626,"AAREY POLICE STATION, CHHOTA KASHMIR",72.871308,19.16251
1627,PUSHPA PARK (MALAD-E),72.858459,19.187816
1628,SAMBHAJI NAGAR (KANDIVALI-E),72.861502,19.201947
1629,SMALLSCALE INDUSTRIES,72.857125,19.160975
1630,TAPOVAN (PATHANWADI),72.859471,19.179984
1631,OLD PUSHPA PARK,72.856347,19.188583
1632,ADARSH HIGH SCHOOL (ANIK),72.876882,19.024218
1633,"LOKSHAHIR SATHE UDYAN, SUMAN NAGAR",72.884439,19.053573
1634,VASHI NAKA (CHEMBUR),72.89619,19.03307
1635,SHANKAR MANDIR (MAHUL),72.896999,19.029267
1636,MAROL VILLAGE,72.878607,19.110603
1637,HANUMAN SOCIETY BUILDING NO.5 (VILE PARLE-E),72.852837,19.103733
1638,PARLE TILAK VIDYALAYA,72.84837,19.103252
1639,PARSIWADA (CHAKALA),72.855637,19.108785
1640,SAHAR CARGO COMPLEX,72.865366,19.097326
1641,SAHAR VILLAGE,72.865004,19.098464
1642,SUBHASH NAGAR (KHAIRANI ROAD),72.8978,19.096807
1643,DOMESTIC AIRPORT TERMINAL 1-A,72.855713,19.093409
1644,VILE PARLE POLICE STATION (E),72.854257,19.096118
1645,SAVITRIBAI PHULE NAGAR,72.863919,19.100577
1646,ANUSHAKTI NAGAR BUS STATION,72.926805,19.042654
1647,B.A.R.C GATE NO.6,72.933075,19.042141
1648,WOOD HOUSE (COLABA),72.824224,18.91527
1649,FIVE GARDENS,72.854544,19.019735
1650,MADKEBUWA CHOWK (PAREL),72.838472,19.006119
1651,I.C.I. (SEWREE),72.851624,18.980994
1652,GOL MANDIR (BHULESHWAR),72.828832,18.958087
1653,KALINA,72.862165,19.077404
1654,SANTACRUZ STATION (E),72.842456,19.081141
1655,BAIL BAZAR,72.881004,19.086402
1656,K.V.YADAV CHOWK,72.827973,18.999065
1657,RUBY MILL,72.845156,19.023939
1658,SHREE RAM MILL,72.82125,18.9985
1659,"DR.AMBEDKAR HOSPITAL, PAREKH NAGAR",72.850534,19.208454
1660,MAITREYEE SOCIETY,72.881228,19.174168
1661,"MALAD STATION (E), PODDAR PARK",72.850187,19.186854
1662,ANIK DEPOT,72.878572,19.046371
1663,BHAKTI BHAVAN (CHEMBUR),72.891081,19.052419
1664,JIJAMATA NAGAR (MAHUL),72.888384,19.028261
1665,CHUNABHATTI PHATAK,72.87092,19.052935
1666,GAWANGAON REFINERIES,72.898364,19.010901
1667,HIGHWAY APARTMENT (SION),72.868168,19.04801
1668,NAIK NAGAR (KURLA-E),72.883429,19.060077
1669,PRIYADARSHINI (CHUNABHATTI),72.879794,19.05246
1670,UMARSHI BAPPA CHOWK,72.887071,19.053845
1671,BHAKTI PARK MONO RAIL STATION,72.87782,19.029512
1672,SINDHI SOCIETY GYMKHANA (CHEMBUR),72.890245,19.050721
1673,M.M.R.D.A.COLONY BUILDING NO.31 (MAHUL),72.889357,19.017393
1674,HPCL NORTH GATE (MAHUL),72.900573,19.022258
1675,ANDHERI STATION (W),72.84586,19.119448
1676,FOUR BUNGALOWS,72.825579,19.128776
1677,CHEMBUR COLONY,72.893269,19.044552
1678,CHUNABHATTI PHATAK,72.870445,19.052998
1679,EVEREST SOCIETY (KURLA-E),72.890973,19.061336
1680,MAHUL VILLAGE,72.890365,19.014024
1681,PRIYADARSHINI (CHUNABHATTI),72.879519,19.052343
1682,GEETANJALI (ANDHERI-W),72.842601,19.131209
1683,SHREE SWAMI SAMARTH NAGAR,72.825504,19.139237
1684,CHILDRENS HOME,72.928667,19.042727
1685,"AROGYA HOSPITAL, D MART",73.015754,19.01907
1686,DATTAGURU CO-OPERATIVE HOUSING SOCIETY,72.920201,19.047929
1687,GAVDEVI CHOWK (SARSOLE),73.014784,19.043137
1688,"R.C.F.COLONY (CHEMBUR), GOLF CLUB",72.898655,19.046125
1689,JUHU VILLAGE (NAVI MUMBAI),73.002949,19.086685
1690,"JUI NAGAR, GAONDEVI CHOWK",73.017038,19.049713
1691,KALAMBOLI COLONY,73.10057,19.02206
1692,KOPAR KHAIRANE,73.001852,19.10937
1693,"MAHATMA GANDHI HOSPITAL, PANVEL NAKA",73.105136,19.019157
1694,NARMADESHWAR MANDIR,72.939772,19.040868
1695,NERUL GYMKHANA,73.015833,19.026306
1696,DOMESTIC AIRPORT JUNCTION,72.851721,19.094346
1697,J.B.NAGAR (ANDHERI-E),72.868437,19.111439
1698,Y.B.CHAVAN MARG JUNCTION (VASHI),72.997471,19.067796
1699,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),72.828653,18.943767
1700,RAM BAUG (GOREGAON-W),72.843995,19.163362
1701,BANDRA (E) BUS STATION,72.845486,19.055631
1702,MAHIM BUS STATION,72.84177,19.043116
1703,AAREY UNIT NO.32,72.870262,19.164027
1704,DR.AMBEDKAR CHOWK (GOREGAON-E),72.85688,19.173506
1705,BPCL SPORTS CLUB,72.896002,19.027884
1706,UMARSHI BAPPA CHOWK,72.888153,19.055924
1707,PICNIC COTTAGE (VERSOVA),72.814163,19.130402
1708,M.M.R.D.A.COLONY (MAHUL),72.890354,19.017538
1709,PINK CORNER,72.889979,19.051687
1710,GANESH NAGAR VEER ABDUL HAMID ROAD JUNCTION,72.876825,19.02429
1711,ANDHERI STATION (W),72.845347,19.119276
1712,ANDHERI MARKET,72.846674,19.123668
1713,AZAD NAGAR (ANDHERI),72.837573,19.130717
1714,GANGA BHAVAN,72.810347,19.135034
1715,HIGHLAND GARDEN,72.828836,19.145618
1716,JEEVAN NAGAR,72.831347,19.1313
1717,LOKHANDWALA COMPLEX JUNCTION (JOGESHWARI-W),72.831386,19.142376
1718,TELEPHONE EXCHANGE (ANDHERI-W),72.825632,19.133898
1719,SHREE SWAMI SAMARTH NAGAR,72.825941,19.139852
1720,AMIRA APARTMENTS,72.816638,19.18113
1721,J.J.HOSPITAL NURSING SOCIETY (MADH),72.797694,19.185135
1722,KHARODI VILLAGE,72.818431,19.196354
1723,MADH JETTY,72.801983,19.14454
1724,MADH TEMPLE,72.791217,19.140654
1725,SHIVAJIRAJE COMPLEX (KANDIVALI-W) (EXTENSION),72.821983,19.202084
1726,MARSHAL WADI,72.797765,19.180302
1727,MADH TEMPLE,72.791198,19.140663
1728,ANAND NAGAR (DAHISAR),72.864665,19.258167
1729,MAHINDRA COMPANY GATE (B.H.A.D. COLONY),72.866311,19.2069
1730,BHAIDAYA NAGAR,72.857651,19.310397
1731,BORIVALI (E) STATION,72.858794,19.230629
1732,BHANDUP STATION (W),72.937678,19.144263
1733,BHANDUP STATION (W) ROAD,72.935852,19.146115
1734,PUNJAB WADI (DEONAR),72.914796,19.045353
1735,RAJ KAPOOR CHOWK (ANUSHAKTI NAGAR),72.921256,19.043548
1736,SANPADA STATION,73.009661,19.06754
1737,SEAWOOD DARAVE RAILWAY PHATAK,73.015138,19.023443
1738,"NERUL SECTOR 46, 48",73.016321,19.007831
1739,SHIVAJI CHOWK (KHARGHAR SECTOR 8),73.067433,19.043457
1740,TATA PRESS (NERUL),73.028861,19.039158
1741,TERNA ENGINEERING COLLEGE (KOPAR KHAIRANE),73.003563,19.111023
1742,VIVEKANAND SCHOOL (JUI NAGAR),73.013166,19.062959
1743,CRISIL HOUSE,72.910651,19.117336
1744,SHIVAJI NAGAR (MADH),72.794077,19.141524
1745,ASHIRWAD HOSPITAL,72.864961,19.257101
1746,DAHISAR CHECK NAKA,72.871837,19.258568
1747,GAIMUKH (GHODBUNDER RD),72.936431,19.285419
1748,GOKULANAND HOTEL,72.864758,19.244887
1749,HANUMAN TEKDI (BORIVALI -E),72.869859,19.240319
1750,HANUMAN TEKDI (BORIVALI -E),72.869812,19.240418
1751,KASHIMIRA,72.882266,19.2715
1752,MAGATHANE DEPOT,72.865448,19.220397
1753,JAI MAHAKALI MANDIR,72.864342,19.241454
1754,"MAHAVISHNU, SAMRAT HOTEL",72.875363,19.265219
1755,FISH MARKET,72.868799,19.24797
1756,VESAVA-YARI ROAD BUS STATION,72.808233,19.13945
1757,AKSA VILLAGE,72.797626,19.176516
1758,AMIRA APARTMENTS,72.816837,19.181112
1759,JANKALYAN NAGAR,72.818618,19.199796
1760,MADH MARKET,72.789838,19.141584
1761,"JANTA COLONY, SHIV MANDIR",72.83388,19.200132
1762,MALVANI BLOCK NO.6,72.819788,19.1892
1763,"MALVANI DEPOT, GAIKWAD NAGAR",72.819079,19.183418
1764,MARVE BEACH-ESSEL WORLD,72.798803,19.198976
1765,RETREAT HOTEL (MADH),72.789178,19.153896
1766,"FIRE BRIGADE, KHARODI COLONY",72.821759,19.196573
1767,"BHAYANDER PHATAK, JANAKI RESIDENCY",72.852387,19.298298
1768,"HEMGIRI SOCIETY, GANESH MANDIR",72.864098,19.235627
1769,BLOOD BANK,72.861393,19.2743
1770,KAJUPADA (BORIVALI -E),72.8696,19.234
1771,SHREE KOTESHWARI MANDIR,72.868865,19.214029
1772,"ANGAN WADI, MANALI VILLAGE",72.8662,19.235402
1773,MAGATHANE TELEPHONE EXCHANGE,72.867048,19.216034
1774,PUNJAB FOUNDRY (MIRA ROAD),72.881703,19.275963
1775,RUSHIVAN,72.8729833,19.2364667
1776,SAIKRUPA COMPLEX,72.8860667,19.2715167
1777,"SHEETAL NAGAR, MTNL (MIRA ROAD)",72.866106,19.283535
1778,ST.XAVIER S HIGH SCHOOL (KASHIMIRA),72.8882333,19.2696
1779,VERSOVA BRIDGE (GHODBUNDER RD),72.904817,19.284987
1780,GHATKOPAR PIPE LINE,72.902516,19.08819
1781,GHATKOPAR POST OFFICE,72.905909,19.087468
1782,GHATKOPAR STATION (W),72.90875,19.08792
1783,HANUMAN MANDIR (BARVE NAGAR),72.903883,19.093737
1784,HIRANANDANI GARDEN (POWAI),72.909302,19.116215
1785,I.I.T.MARKET (POWAI),72.919117,19.128152
1786,JAIN MANDIR (BHANDUP-W),72.937763,19.149792
1787,JAMBHULPADA,72.899816,19.094242
1788,MEENATAI THACKERAY MAIDAN (ANACIN COMPANY),72.9171,19.098637
1789,MILIND NAGAR (BHANDUP-W),72.932077,19.158446
1790,SAIBABA MANDIR (AMRUT NAGAR),72.907768,19.098734
1791,SUBHASH NAGAR (BHANDUP-W),72.944131,19.15926
1792,PLEASANT PARK (MIRA ROAD),72.877118,19.275428
1793,RAJASHREE CINEMA,72.863709,19.250967
1794,RAJASHREE CINEMA,72.863547,19.251102
1795,SAIKRUPA COMPLEX,72.8858667,19.2715833
1796,"MUNICIPAL MARKET, SAIBABA MANDIR-(BORIVALI -E)",72.868603,19.241357
1797,"SAMATA NAGAR, BUILDING NO.3&5",72.86751,19.205943
1798,SHREE KRISHNA NAGAR (BORIVALI -E),72.863177,19.233169
1799,SILVER PARK (MIRA ROAD),72.874203,19.282157
1800,THAKUR CINEMA (KANDIVALI-E),72.873118,19.210002
1801,THAKUR COMPLEX (KANDIVALI-E),72.863885,19.208896
1802,VITTHAL RAKHUMAI MANDIR (DAHISAR-E),72.865446,19.257409
1803,DAHISAR BUS STATION,72.873549,19.258985
1804,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),72.833412,18.940654
1805,JOHAR CHOWK (BHENDI BAZAAR),72.831651,18.958875
1806,LOHA BHAVAN,72.841313,18.952006
1807,NAVY NAGAR (COLABA),72.808967,18.90748
1808,SANDHURST ROAD STATION,72.838819,18.96084
1809,SWAMI DAYANAND SARASWATI CHOWK (FORT),72.836899,18.936979
1810,WADI BUNDER,72.842031,18.957508
1811,"BHOIWADA, MANE MASTER CHOWK",72.844979,19.005491
1812,"BYCULLA STATION (EAST), GLORIA CHURCH",72.834383,18.975563
1813,KHODADAD CIRCLE (DADAR TT),72.848949,19.019533
1814,DARUKHANA,72.845211,18.972028
1815,"RAJA SHIVAJI HIGH SCHOOL, HINDU COLONY (DADAR-E)",72.847114,19.021402
1816,KANHERI CAVES BASE,72.901115,19.208875
1817,"MAHARASHTRA NATURE PARK, P.M.G.P COLONY (DHARAVI)",72.861696,19.051801
1818,DATTA MANDIR (INCOME TAX COLONY),72.862343,19.13131
1819,KALPATARU ESTATE (MAJAS),72.867765,19.139841
1820,MORARJI NAGAR (POWAI),72.897548,19.133783
1821,RAMWADI (JOGESHWARI-E),72.858554,19.140388
1822,SANJAY NAGAR (JOGESHWARI-E),72.855191,19.137685
1823,SEEPZ VILLAGE,72.878711,19.129701
1824,SHANKARWADI (JOGESHWARI-E),72.8555,19.129581
1825,PANDEY NAGAR,72.877605,19.213293
1826,"JAGATDEV N.VARMA CHOWK, KAPOLE NIWAS",72.85229,19.023871
1827,RANI LAXMIBAI CHOWK (SION),72.864257,19.043247
1828,GHATKOPAR STATION (W),72.907962,19.087541
1829,HIRANANDANI TELEPHONE EXCHANGE (POWAI),72.915204,19.118232
1830,AMAR MAHAL,72.90031,19.066263
1831,BHANDUP VILLAGE (E) JUNCTION,72.94896,19.155665
1832,GHATKOPAR BUS STATION,72.918272,19.088004
1833,"PESTOM SAGAR, GLASS FACTORY",72.900898,19.069552
1834,KANNAMWAR NAGAR NO.2,72.938723,19.120426
1835,NAHUR STATION (E),72.94704,19.154373
1836,ODEON CINEMA,72.910682,19.079438
1837,PANT NAGAR,72.914063,19.083567
1838,R.T.O.(GHATKOPAR-E),72.911035,19.073403
1839,RAMABAI NAGAR (GHATKOPAR-E),72.915946,19.0784
1840,SANJAY GANDHI UDYAN (NATIONAL PARK),72.867735,19.228248
1841,PICNIC POINT ROAD,72.883905,19.225247
1842,CHECK POST,72.899165,19.209651
1843,N.G.PARK,72.871513,19.242985
1844,SIDDHARTH NAGAR (KANDIVALI-E),72.871433,19.214645
1845,PANDEY NAGAR,72.877719,19.21341
1846,KALAKILLA,72.859152,19.048014
1847,RANI LAXMIBAI CHOWK (SION),72.862688,19.044448
1848,RANI LAXMIBAI CHOWK (SION),72.865423,19.046979
1849,RANI LAXMIBAI CHOWK (SION),72.864351,19.043527
1850,LOKMANYA TILAK HOSPITAL (SION),72.857412,19.035347
1851,DHARAVI KOLIWADA,72.855428,19.048482
1852,"MAHARANA PRATAP CHOWK, MAZGAON POST OFFICE",72.840539,18.971411
1853,PRABODHANKAR THACKERAY UDYAN BUS STATION (SEWREE),72.851566,18.998213
1854,SEWREE NAKA,72.849751,18.998809
1855,TANK BUNDER,72.846215,18.98895
1856,WADALA STATION (W),72.85937,19.01784
1857,DADASAHEB SARFARE CHOWK,72.84884,19.012757
1858,HINDUSTAN PETROLEUM (REAY ROAD),72.855755,18.981259
1859,A.H.ANSARI CHOWK (NAGPADA),72.831794,18.970881
1860,NEW AGRIPADA,72.827298,18.976281
1861,"MAHARASHTRA COLLEGE, ALEXANDRA CINEMA",72.827125,18.96749
1862,KASTURBA GANDHI CHOWK (C.P.TANK),72.825948,18.954426
1863,KASTURBA GANDHI CHOWK (C.P.TANK),72.82552,18.955121
1864,GANDHI MARKET (KINGS CIRCLE),72.859398,19.033578
1865,CENTRAL LABOUR INSTITUTE,72.86584,19.049102
1866,BHULESHWAR,72.830004,18.952685
1867,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS(CSMT),72.833099,18.94087
1868,DHOBI GHAT (NAVY NAGAR),72.812916,18.906932
1869,DR. SHYAMAPRASAD MUKHERJEE CHOWK(MUSEUM),72.831963,18.923786
1870,CHHATRAPATI SHIVAJI MAHARAJ TERMINUS (GPO),72.836376,18.938542
1871,KALBADEVI,72.82885,18.946884
1872,MAHATMA PHULE MARKET (CRAWFORD MARKET),72.834264,18.944973
1873,MANDVI POST OFFICE,72.832631,18.956129
1874,RAILWAY ACCIDENT COURT,72.839258,18.943729
1875,"SASOON DOCK, COLABA FIRE STATION",72.826387,18.916067
1876,TAGORE NAGAR NO.3 (VIKHROLI-E),72.932378,19.119726
1877,MUNICIPAL SCHOOL (KURLA-E),72.893275,19.067556
1878,JOGESHWARI VIKHROLI LINK ROAD (KANJURMARG-E),72.938755,19.12493
1879,BABULNATH JUNCTION,72.809936,18.959192
1880,AHILYABAI HOLKAR CHOWK (CHURCHGATE),72.826848,18.933088
1881,DR.AMBEDKAR STATUE (FORT),72.829644,18.927055
1882,"DR.AMBEDKAR NAGAR, DHOBI GHAT COLABA",72.819281,18.911481
1883,G.D.SOMANI SCHOOL,72.818565,18.916513
1884,GYMKHANA,72.821435,18.9464
1885,MANTRALAYA,72.824564,18.929129
1886,JEEVAN BIMA MARG (CHURCHGATE),72.825628,18.928145
1887,MUMBAI GYMKHANA,72.829986,18.939278
1888,SHALIMAR INDUSTRIES LIMITED,72.85326,19.034718
1889,LABOUR CAMP (DHARAVI),72.853279,19.037375
1890,MAHIM PHATAK,72.848848,19.043229
1891,GREEN FIELDS,72.869172,19.139689
1892,"GUNDAVALI, LION S CLUB",72.855867,19.120873
1893,"I.E.S SCHOOL, (J.V.L.R)",72.887247,19.128431
1894,KOKAN NAGAR (JOGESHWARI-E),72.864803,19.134383
1895,M.H.B.COLONY (JOGESHWARI-E),72.862883,19.133768
1896,MILIND NAGAR (POWAI),72.890584,19.126318
1897,NAMASKAR,72.870704,19.138235
1898,"SEEPZ VILLAGE, RELIANCE ENERGY TRAINING CENTRE",72.882418,19.129504
1899,SANJAY NAGAR (JOGESHWARI-E),72.85579,19.13689
1900,MAHARANA PRATAP CHOWK (MAZGAON),72.84075,18.969117
1901,NAVJEEVAN SOCIETY (TARDEO),72.819711,18.965154
1902,PETIT HALL,72.798631,18.955235
1903,PT.PALUSKAR CHOWK (OPERA HOUSE)- MARWADI VIDYALAYA,72.818169,18.957555
1904,VASANTRAO NAIK CHOWK (TARDEO),72.815387,18.968764
1905,SAIDHAM,72.816954,18.957951
1906,CHANDAN CINEMA,72.827701,19.114738
1907,DAULAT NAGAR (SANTACRUZ-W),72.833327,19.089944
1908,JUHU KOLIWADA,72.828066,19.085956
1909,JUHU TARA ROAD,72.827597,19.090066
1910,RAMKRISHNA MISSION (KHAR-W),72.834231,19.076014
1911,ST.TERESA CONVENT SCHOOL (SANTACRUZ-W),72.837718,19.076468
1912,SWADESHI MARKET,72.828849,18.948565
1913,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),72.829821,18.943226
1914,VIJAY VALLABH CHOWK (PYDHONIE),72.831949,18.954313
1915,CHINCH BUNDER,72.838536,18.958382
1916,NIRMAN BHAVAN,72.846518,18.963546
1917,R.C.CHURCH,72.813899,18.900202
1918,KHODADAD CIRCLE (DADAR TT),72.848826,19.019433
1919,KHODADAD CIRCLE (DADAR TT),72.84953,19.016732
1920,DNYANESHWAR NAGAR,72.85385,19.005406
1921,HINDU CEMETARY(REAY ROAD),72.84722,18.977784
1922,JAIHIND CINEMA,72.835601,18.985284
1923,JIJAMATA UDYAN (BYCULLA),72.834521,18.980902
1924,N.C.P.A.,72.822621,18.925161
1925,THAKURDWAR (GIRGAON),72.823482,18.951027
1926,WILSON COLLEGE,72.810698,18.956185
1927,AHILYABAI HOLKAR CHOWK (CHURCHGATE),72.82851,18.932872
1928,PT.PALUSKAR CHOWK,72.815656,18.954409
1929,AYYAPA MANDIR (GOREGAON),72.831948,19.165179
1930,"BEST NAGAR, OSHIWARA STAFF QUARTERS",72.838944,19.153782
1931,GOREGAON (W) BUS STATION,72.849185,19.163582
1932,"GOREGAON, OSHIWARA DEPOT",72.835779,19.152633
1933,JAWAHAR NAGAR (GOREGAON-W),72.846154,19.162198
1934,JOGESHWARI (W) BUS STATION,72.847732,19.133976
1935,MOTILAL NAGAR POST OFFICE,72.84049,19.159095
1936,SEEPZ BUS STATION,72.872678,19.124594
1937,SEEPZ VILLAGE,72.87662,19.129953
1938,SHIVAJI CHOWK (ANDHERI-E),72.849239,19.111952
1939,"SIDDHESHWAR SOCIETY, GHARONDA",72.999146,19.118874
1940,VIVEKANAND SCHOOL (JUI NAGAR),73.013261,19.062995
1941,BHANDUP STATION (W),72.937611,19.144317
1942,"ISHWAR NAGAR, BHANDUP (W)",72.934446,19.144425
1943,SHETTY VIDYALAYA (POWAI),72.905985,19.115636
1944,GHATKOPAR BUS STATION,72.918053,19.088158
1945,KANNAMWAR NAGAR NO.1,72.935601,19.1137
1946,GOREGAON POLICE STATION,72.845834,19.156985
1947,CHARAT SINGH COLONY,72.864512,19.11122
1948,KURLA DEPOT,72.876619,19.075351
1949,NAVJEEVAN SOCIETY (KURLA-W),72.880228,19.077873
1950,OLD AGRA ROAD (KURLA-W),72.879819,19.078957
1951,VILE PARLE (W),72.839447,19.10218
1952,JUHU HOTEL,72.827081,19.105171
1953,AIR INDIA QUARTERS,72.868692,19.080244
1954,HOLY CROSS SCHOOL (KURLA-W),72.885747,19.08242
1955,KAMANI,72.885034,19.08382
1956,SUNDAR BAUG (KAMANI),72.887133,19.086684
1957,VAKOLA MASJID,72.855122,19.081565
1958,VAKOLA POLICE STATION (HANUMAN MANDIR),72.846676,19.078714
1959,BABASAHEB WORLIKAR CHOWK (CENTURY BAZAAR),72.825521,19.012759
1960,PARSIWADA (CHAKALA),72.842822,18.99295
1961,KIDWAI NAGAR,72.85418,19.008767
1962,NAIGAON POLICE COLONY,72.847285,19.008203
1963,MADKEBUWA CHOWK (PAREL),72.838513,19.002768
1964,SEWREE NAKA,72.849923,18.997824
1965,SEWREE STATION (W),72.853227,18.998458
1966,SHINDEWADI (DADAR-E),72.843464,19.011516
1967,T.B.HOSPITAL (KIDWAI NAGAR),72.851827,19.005043
1968,WADIA MATERNITY HOSPITAL,72.842834,19.002725
1969,SEWREE STORE,72.856862,18.987583
1970,"ORDNANCE DEPOT, REAY ROAD (E)",72.852355,18.981356
1971,RAMBHAU BHOGALE MUNICIPAL SCHOOL,72.840798,18.981999
1972,SAHARA (GOREGAON-W),72.845332,19.15403
1973,NEW SIDDHARTH NAGAR (GOREGAON-W),72.8390833,19.1592167
1974,TECHNICAL SCHOOL (BANDRA-E),72.846867,19.063672
1975,DANDPADA,72.826583,19.074753
1976,"DR.AMBEDKAR ROAD, KHAR",72.829266,19.070066
1977,HILL ROAD GARDEN,72.824054,19.05287
1978,KAPDA BAZAR (MAHIM),72.83941,19.035824
1979,KHAR STATION (W) ROAD,72.837456,19.07074
1980,MAHIM,72.840879,19.0413
1981,MAHIM,72.841221,19.040415
1982,"MACCHIMAR NAGAR, RAHEJA HOSPITAL (MAHIM)",72.843554,19.046117
1983,"PADMASHREE MOHAMMED RAFI CHOWK, BANDRA (W)",72.837991,19.052961
1984,"VILE PARLE STATION (E), DINANATH NATYAGRUH",72.844618,19.100629
1985,"DR.DATTA SAMANT CHOWK, SAKINAKA",72.885157,19.105682
1986,"GARWARE CHOWK, KOLDONGRI NO.2",72.851911,19.10993
1987,KAMANI OIL INDUSTRIES (CHANDIVLI),72.890761,19.113327
1988,MAHILA SANGH (VILE PARLE-E),72.852017,19.106904
1989,MAROL VILLAGE,72.87928,19.112727
1990,MITTAL ESTATE (MAROL),72.880623,19.107623
1991,SAHAR P & T COLONY NO.1,72.862055,19.103747
1992,SAHAR CARGO COMPLEX,72.865309,19.097615
1993,SHIVAJI CHOWK (ANDHERI-E),72.849686,19.110516
