name,latitude,longitude,tag
Khatri Masjid,18.954378,72.8310272,amenity:place_of_worship
Anil Cancer Clinic,19.1681778,72.9388078,amenity:hospital
Jain Eye Clinic,19.0796436,72.9043186,amenity:hospital
Mandakini Nuclear Imaging Centre,19.0741124,72.90572,amenity:hospital
M.H. Saboo Siddique Maternity and General Hospital - Masjid,18.9595979,72.8331207,amenity:hospital
I Sight Eyecare and Surgery,19.0713778,72.8377193,amenity:hospital
"Saarthi Hospital, Mumbai",19.1467015,72.934857,amenity:hospital
Grace Maternity and Nursing Home - Kandivli (W),19.2064788,72.8384505,amenity:hospital
Platinum Hospitals,19.1828494,72.9541553,amenity:hospital
Ramanand Hospital and Iccu,19.1964765,72.9904442,amenity:hospital
Priya Maternity Home,19.1161551,72.9306163,amenity:hospital
Sai Sparsh Maternity and Nursing Home,19.2176029,72.8478874,amenity:hospital
Smt. Laxmiben Dharamsi Karsan Gala Eye Hospital,19.099527,72.8493437,amenity:hospital
"Risk Care Hospital and Iccu, Thane",19.1967127,72.9882932,amenity:hospital
"Aditi Hospital, Mumbai",19.1864928,72.8460878,amenity:hospital
"Sunita Hospital, Mumbai",19.1292206,72.8601158,amenity:hospital
Dr Haresh Shah Prabhat Maternity and Surgical Nursing Home,19.0373922,72.8397457,amenity:hospital
Doshi Nursing Home,19.0831721,72.9047189,amenity:hospital
Sanghavi Eye and Diabetes Care Center,19.2483703,72.8649987,amenity:hospital
"Arihant Eye Care Centre, Borivali",19.237523,72.8559704,amenity:hospital
Atul - Lok Hospital,19.1190712,72.9344156,amenity:hospital
"Zenith Hospital, Malad West",19.1950719,72.8342687,amenity:hospital
Lions Club Of East Bombay,19.0254153,72.8535792,amenity:hospital
Navkar Child Care Centre and Nursing Home,19.2182323,72.8682885,amenity:hospital
Saraswati Hospital(Kandivali),19.2203132,72.8293919,amenity:hospital
Navjeewan Hospital,19.2288719,72.9827088,amenity:hospital
KRYPTON Heritage Health Care,19.1475981,72.9973564,amenity:hospital
Navjeevan Hospital,19.0705622,72.998676,amenity:hospital
International Institute Of Sleep Sciences,19.1879462,72.9688123,amenity:hospital
Worli Hospital For Women,19.0128124,72.8225863,amenity:hospital
Dr. Tilwe Maternity and Nursing Home,19.0719742,72.9999232,amenity:hospital
Dr Gupte Lying-In Surgical Hospital,19.0716358,72.837663,amenity:hospital
Dr.Apte Maternity and Nursing Home,19.1976487,72.8388378,amenity:hospital
Shakuntala Memorial Surgical Childerns and General Hospital,19.1277787,72.8625767,amenity:hospital
Sai Sparsh Hospital and Iccu,19.1432944,72.9253297,amenity:hospital
K B Haji Bachooali Charitable Ophthalmic and E N T H,19.0030769,72.8402299,amenity:hospital
Fracture Care Hospital and Diagnostic Centre,19.2229393,72.8534102,amenity:hospital
Dr Chauhans Sanjeevani Hospital,19.0699633,72.9047685,amenity:hospital
Dr. Joshi Surgical and Maternity Hospital,19.1126049,72.8425607,amenity:hospital
Ami Drashti Eye Care Centre,19.0806727,72.9039069,amenity:hospital
"Sanjivni Hospital, Thane",19.1574092,72.9984902,amenity:hospital
Parel Institute Of Orthopaedic Specialities,19.0056262,72.8449465,amenity:hospital
Narurkar Ent Hospital,19.0494367,72.9063436,amenity:hospital
Elite Hospital - Mumbai - Borivali (W),19.2394286,72.864587,amenity:hospital
Sushama Patkar Maternity ( and Surgical) Home - Bandra,19.053611,72.8246194,amenity:hospital
Mandapeshwar Hospital and Clinics,19.2374856,72.856122,amenity:hospital
Shivaani Mother and Child Care Hospital,19.1684046,72.9390344,amenity:hospital
Purnima Hospital,19.2366619,72.8607662,amenity:hospital
Diamond Maternity and General Hospital,19.1496936,72.9423738,amenity:hospital
Vinayak Maternity and General Hospital,19.1946863,72.8334036,amenity:hospital
Parulekar Maternity and Surgical Nursing Home - Mumbai,19.1322818,72.8496706,amenity:hospital
Dr. Trivedi's Maternity Nursing Home & Aakar IVF Test Tube Baby Centre,19.0782709,72.9058555,amenity:hospital
Apex Hospital,19.2317755,72.8496417,amenity:hospital
Ashtavinayak Maternity Surgical and Eye Hospital,19.0202665,72.8339642,amenity:hospital
Pramila Hospital,19.1971731,72.9907112,amenity:hospital
Bombay City Eye Institute and Research Centre,18.9580372,72.8095293,amenity:hospital
"Medicare Hospital, Thane",19.2001032,72.9630549,amenity:hospital
"Shraddha Hospital, Mumbai",19.2534474,72.8640988,amenity:hospital
Asmi Arthroscopy and Sports Medicine Institute,19.0051336,72.8485903,amenity:hospital
Arya Womens Health Care Centre Surgical and Maternity Home,19.2069967,72.8352108,amenity:hospital
Beramjis Hospital,18.9547128,72.8182693,amenity:hospital
Dr Sonagra Medical and Surgical Centre,19.0875674,72.9045278,amenity:hospital
G S B S Medical Trust,19.015612,72.8451866,amenity:hospital
Gupte Maternity and Surgical Home,19.0346836,72.8401695,amenity:hospital
Shri Uttam Hospital,19.2099361,72.9615435,amenity:hospital
Ameya Orthopaedic Centre,19.24071,72.8547446,amenity:hospital
Jeevan ram Hospital,19.0853723,72.9067473,amenity:hospital
Dr. Fonsecas Maternity and Surgical Home,19.0414249,72.8453261,amenity:hospital
Vivek Pathology Laboratory,19.1022549,72.8486849,amenity:hospital
Clear Vision Eye Center,19.0880578,72.9052141,amenity:hospital
Shree Swami Samartha Netralaya,19.2027667,72.9720712,amenity:hospital
Jay Polyclinic Maternity Surgical Nursing Home and Eye Hospital,19.1849348,72.8450726,amenity:hospital
Dr Gadgil Eye Clinic and Lasik Laser Centre,19.1993572,72.9620062,amenity:hospital
Saurabh Clinic Dr.Sanjanwalas Maternity and Gynacologist,19.1096181,72.8489169,amenity:hospital
Neoplus Criticare Children Hospital,19.228777,72.8406778,amenity:hospital
Orbit Super Speciality Hospital,19.269064,72.8790066,amenity:hospital
Eye Essential Hospital,19.0754851,72.9085484,amenity:hospital
Despande Nursing Home,19.0704407,72.8751061,amenity:hospital
Shanti Maternity Clinic,19.1476634,72.9284638,amenity:hospital
Gokul Maternity & Surgical Home,19.121366,72.8794867,amenity:hospital
Doctor M.I. Doongerwala,19.1455128,72.8291899,amenity:hospital
Gosavi Hospital,18.8793259,72.9401737,amenity:hospital
Sai Kripa Childrens Hospital,19.0606684,72.8996381,amenity:hospital
Piyush Hospital,19.1352922,72.8542954,amenity:hospital
Gade Hospital,18.8772765,72.9394421,amenity:hospital
Indu Maternity and Surgical Nursing Home,19.127861,72.8624144,amenity:hospital
Manawata Hospital and Smt Nalinighag Maternity,19.1868196,72.9546422,amenity:hospital
Spectrum Health Care,18.923141,72.8275739,amenity:hospital
Horizon Hospital,19.1872825,72.9677092,amenity:hospital
Swastik Maternity and Surgical Hospital,19.2101349,72.962088,amenity:hospital
Bses Mg Hospital (Managed By)Brahma Kumari Global Hospital and Res Center,19.119331,72.845019,amenity:hospital
Ankur Maternity and Surgical Nursing Home,19.130945,72.9363066,amenity:hospital
"Dr. Uppal's Ent Hospital, Thane",19.1983814,72.967146,amenity:hospital
Dr. Sapatnekar Hospital I.C.C.U and Polyclinic,19.1920468,72.9687519,amenity:hospital
Devangi Hospital,19.1881001,72.8498322,amenity:hospital
Dr. Muddebihalkar Hospital and Iccu,19.1869703,72.9538925,amenity:hospital
Nagori Clinic and Nursing Home,18.9685072,72.8286038,amenity:hospital
Nandini Eye Care Centre,19.0605379,72.8456949,amenity:hospital
Cumbala Hill Hospital and Heart Institute,18.9634974,72.8087763,amenity:hospital
Senses Eye and Ent Hospital,19.2030934,72.9731347,amenity:hospital
Eva Medicare Center - andheri,19.1274049,72.8313719,amenity:hospital
Spectacles and Contact Lens Clinic,19.11132,72.8671995,amenity:hospital
Sai Raj Hospital,18.9772251,72.8485957,amenity:hospital
"Sai Baba Hospital, Mumbai",19.0353486,72.8960936,amenity:hospital
Dr. Nakhwa Hospital Maternity Sugical Nursing Home,18.8792758,72.9413954,amenity:hospital
Shivam Eye Care Centre,19.231269,72.8610344,amenity:hospital
Vedant Multispeciality Hospital and Research Centre,19.2090344,72.9615355,amenity:hospital
Criticare Superspeciality Hospital,19.2017129,72.9652409,amenity:hospital
Shilotri Hospital,19.2079224,72.9832292,amenity:hospital
Bakul Parekh Children Hospital,19.0791429,72.9038519,amenity:hospital
Shreedhar Hospital,19.0196078,72.8337315,amenity:hospital
Elite Maternity Home and Polyclinic,19.1846986,72.8470279,amenity:hospital
Dr. Parikhs Nursing Home and Iccu - Vashi,19.0738577,72.9993036,amenity:hospital
Life Line Hospital and Diagnostics Pvt Ltd,19.0895432,72.8379983,amenity:hospital
Sadhu-Kamal Eye Hospital,18.9661811,72.8195715,amenity:hospital
Daycare Angels,19.0565342,72.8895275,amenity:hospital
Shivam Netram Eye Hospital,19.1439215,72.8430556,amenity:hospital
Nityanand Iccu and Nursing Home,19.1074601,72.8484213,amenity:hospital
Khandwala Eye Hospital and Polyclinic,19.1031325,72.8392227,amenity:hospital
Parvatibai Chavan Charitable Trust,19.2079921,72.8365418,amenity:hospital
Royal Health Care Pvt Ltd,19.1871007,72.8503847,amenity:hospital
"Life Care Iccu , Medical and Surgical Emergencies",19.1095535,72.8376684,amenity:hospital
Satyam Hospital,19.0924974,72.9124309,amenity:hospital
National Hospital,19.2311682,72.8615263,amenity:hospital
Global 5 Health Care Centre,19.0797703,72.9981503,amenity:hospital
Lotus Multispeciality Hospital,19.1531186,72.9411305,leisure:park
Navjivan Global Heart Centre,19.2204968,72.8584112,amenity:hospital
Zain Eye Care,18.9415002,72.8278414,amenity:hospital
Sarla Hospital and Icu,19.0857328,72.8367229,amenity:hospital
Anmmol Orthovision,19.1864066,72.9470327,amenity:hospital
Hinduja Healthcare,19.0679055,72.8353534,amenity:hospital
Diamond Hospital,19.139644,72.8435008,amenity:hospital
Dr. Babres Hospital,18.8799477,72.9374519,amenity:hospital
"Noble Hospital, Mumbai",19.2063698,72.8392328,amenity:hospital
Dr.Redkar's Maternity and Nursing Home,19.1820019,72.9467753,amenity:hospital
The Metropolitan Heart Institute and Research Centre,19.0889539,72.9070102,amenity:hospital
Vishwa Kripa Hospital,19.1668553,72.8518874,amenity:hospital
Sunny Childrens Hospital,19.0528644,72.8978303,amenity:hospital
"Rg Stone Urology and Laparoscopy Hospital, Mumbai",19.1366428,72.8364225,amenity:hospital
Dr.Pai Dhungat Maternity and Nursing Home,18.9571912,72.8229122,amenity:hospital
Sai Dham Hospital,19.2062286,72.9561107,amenity:hospital
Dr A K Chandiramani Hospital,19.062597,72.8358504,amenity:hospital
Parmar Hospital,19.2299407,72.8620175,amenity:hospital
Param Hospital and Icu,19.2112775,72.977051,amenity:hospital
Om Children Maternity and Surgical Nursing Home,19.1874244,72.9515509,amenity:hospital
Koshti Maternity and Surgical Hospital,19.1967925,72.9718787,amenity:hospital
Anjali Maternity and Surgical Hospital - Mulund,19.1755267,72.9460879,amenity:hospital
Akanksha Maternity and Surgical Hospital,19.1285722,72.8269772,amenity:hospital
Smt. Kamladevi Gauridutt Mittal Ayurvedic Hospital,18.9498421,72.8201012,amenity:hospital
Maauli Hospital,19.1482633,72.9287884,amenity:hospital
Samyak Drishti Eye Centre,18.9563909,72.8133488,amenity:hospital
Jai Ambe Poly Clinic Nursing Home and Maternity Hospital,19.2520161,72.873158,amenity:hospital
Shree Prathamesh Hospital,19.2102274,72.9613289,amenity:hospital
Dhiraj Hospital,19.2025146,72.8553495,amenity:hospital
"Criti Care Iccu, Multispeciality and Trauma Centre",19.1483963,72.9950698,amenity:hospital
Paramount General Hospital and ICU,19.1038168,72.886899,amenity:hospital
Apex Kidney Care Pvt. Ltd (Mira Road),19.1878962,72.8365955,amenity:hospital
Shreeji Kripa Surgical Center Icu and Nursing Home,19.2149992,72.8475013,amenity:hospital
Paramount General Hospital and ICCU,19.103614,72.8870398,amenity:hospital
Sankalp Eye Care Centre,18.9893399,72.8313598,amenity:hospital
Netra Mandir,19.2420427,72.8549686,amenity:hospital
Dr. Shindes Childrens Hospital and Nicu,19.136651,72.8501849,amenity:hospital
Shree Krishna Hospital,19.1998183,72.8460167,amenity:hospital
SRL Diagnostics Andheri (MIDC),19.1184744,72.8731017,amenity:hospital
"Narendra Hospital, Mumbai",19.2304503,72.8629918,amenity:hospital
Laxmi Clinic - Kandivli - (Mumbai),19.2018573,72.8546427,amenity:hospital
Pandya Surgical and Maternity Hospital,19.2330886,72.853079,amenity:hospital
Life Line Medicare Hospital Pvt Ltd,19.174305,72.8443739,amenity:hospital
Dr. Rane hospital maternity & surgical,19.0942526,72.849741,amenity:hospital
"Gokul Hospital, Mumbai",19.2105098,72.8651141,amenity:hospital
Jugura Hospital - Thane,19.2980117,72.8604738,amenity:hospital
"Vishwanath Hospital, Mumbai",19.2442338,72.8676447,amenity:hospital
Shobha Maternity and Surgical Home,19.0120922,72.8549686,amenity:hospital
Sadanand Danait Hospital,19.1107257,72.8483811,amenity:hospital
Netrapuja Research Centre,19.0880071,72.8367417,amenity:hospital
Sapna Health Care Centre Pvt Ltd,19.0921146,72.9123692,amenity:hospital
Smt.Laxmiben Dhanji Devshi Health Centre,18.9592421,72.8383537,amenity:hospital
Cg Eye Foundaton and Shree Ghatkopar Brahman Samaj,19.0814154,72.9057965,amenity:hospital
Gynaecworld,18.9639954,72.8078722,amenity:hospital
Dr.Ronak Prakash Bhandari,19.1953512,72.8331435,amenity:hospital
Dr Shah Hospital,19.1373264,72.8485105,amenity:hospital
"Pooja Hospital, Thane",19.1912704,72.9567289,amenity:hospital
Ashwini Accident Hospital and Poly Clinic,19.0363697,72.8427344,amenity:hospital
Ashish Maternity and Nursing Home - Vile Parle (E),19.0970597,72.847386,amenity:hospital
Tandon Hospital,19.0597001,72.8996768,amenity:hospital
Radiance Laser Vision Centre,19.0828996,72.8376549,amenity:hospital
Vision Laser Surgery Centre,19.0520436,72.8238114,amenity:hospital
Orhtocare Hospital,19.1972206,72.9714315,amenity:hospital
Dr Sanjay Soni Dental Clinic,19.1069165,72.8356406,amenity:hospital
Parijat Surgical and General Hospital,19.1284059,72.832253,amenity:hospital
Crystal Hospitals,19.2246868,72.8575087,amenity:hospital
Shree Eye Hospital,19.2322347,72.976079,amenity:hospital
Shree Ramnath Eye Care,19.0918193,72.8436054,amenity:hospital
Society Of The Helpers Of Mary Shraddha Vihar Hospital,19.1352453,72.8381807,amenity:hospital
Veena Nagar Health Care Center and Hospital,19.1748655,72.9422598,amenity:hospital
Shah Fracture-Orthopaedic Hospital,19.1921424,72.8449076,amenity:hospital
Dr. Simandhar's Eye Care Centre,19.2073912,72.9545698,amenity:hospital
Sai Krupa Drushti Eye Hospital,18.8781343,72.9401824,amenity:hospital
Nachiketa Health Care Center,19.0887333,72.9050951,amenity:hospital
Shree Hospital,18.8791457,72.9405954,amenity:hospital
Sanghvi Clinic,19.1455229,72.8230771,amenity:hospital
Anudhiti Care,18.9734559,72.8145584,amenity:hospital
Amar Jyot Eye Care Centre,19.0887777,72.9074769,amenity:hospital
M.S.Maternity and General Hospital,19.1473676,72.9321921,amenity:hospital
Abhishek Day Care Institute and Medical Research Centre,18.9230674,72.8275497,amenity:hospital
Uma Maternity Nursing Home,19.1297337,72.8702196,amenity:hospital
"Sai Hospital, Mumbai",19.1166953,72.9370737,amenity:hospital
Apex Kidney Care Pvt. Ltd.,19.0611444,72.8948718,amenity:hospital
"Jeevandeep Children Hospital, Mumbai",19.0881256,72.905198,amenity:hospital
Zen Eye Center,19.0721453,72.8343692,amenity:hospital
Aaditya Netralaya,19.1691361,72.9594333,amenity:hospital
Shraddha Orthopedic and Surgical Hospital,19.1907321,72.8558276,amenity:hospital
Iris Eye Center,19.1069728,72.8358773,amenity:hospital
Ashtavinayak Hospital & Swami Samarth Health Clinic,19.2345359,72.8650416,amenity:hospital
Aditya Orthopedic Hospital,19.2135618,72.977964,amenity:hospital
"Lifeline Hospital, Mumbai",19.1936338,72.8466564,amenity:hospital
Apex Kidney Care (Dialysisnetworks),19.1737818,72.9537423,amenity:hospital
Al-Falah Health Care,19.2907702,72.8589047,amenity:hospital
Prakruti Hospital,19.1968027,72.9919088,amenity:hospital
Dr Phadkes Maternity and Surgical Hospital,19.132605,72.8696693,amenity:hospital
Varad Medical Centre,19.0146725,72.8275685,amenity:hospital
Icon The Eye Consultants Eye and Laser Centre,19.0230349,72.8498315,amenity:hospital
Vertex Hospital,19.1809728,72.9425508,amenity:hospital
"Mauli Hospital, Mumbai",19.2422117,72.8648673,amenity:hospital
AR Hospital Orthopaedic & ICU,19.1836916,72.846468,amenity:hospital
Goel Hospital,19.1100591,72.8642115,amenity:hospital
Modi Hospital - Thane,19.1888518,72.9459263,amenity:hospital
Infiniti Eye Hospital,18.9654379,72.8116241,amenity:hospital
Lifecare Hospital,19.0466757,72.8574979,amenity:hospital
Dr. Dipak Desai's Ear Nose and Throat Hospital,19.0824839,72.9049838,amenity:hospital
Prarushi Healthcare Pvt Ltd / Kusumesh Chandra Maternity Hospital,19.0626503,72.881615,amenity:hospital
Dr. Mehta's Maternity Home,19.2375647,72.85981,amenity:hospital
Prarthana Hospital And ICU,19.1631829,72.8351136,amenity:hospital
Shree Nagesh Childrens Hospital,19.2150866,72.8287527,amenity:hospital
Jyotimay Eye Hospital,19.2036861,72.9743792,amenity:hospital
Police Line,19.2011823,72.97958,highway:bus_stop
Lightbox VC,19.0004411,72.8281461,office:financial
Consulate General of the United Arab Emirates,18.9160494,72.8186425,office:diplomatic
Abode Bombay,18.9237234,72.8326873,tourism:hotel
BSES,19.1347077,72.8251599,highway:bus_stop
Picnic Cottage,19.1304492,72.8141686,highway:bus_stop
Juhu Bus Station,19.1065977,72.8269614,highway:bus_stop
Aram Nagar Amba Mata Mandir,19.1328803,72.8130474,amenity:place_of_worship
Andheri,19.1200836,72.8468436,public_transport:platform
Dawood Multispeciality Nursing Home,18.9666435,72.8289157,amenity:hospital
Tibbia Hospital,18.966675,72.8284384,amenity:hospital
Noor Hospital,18.9538884,72.8334612,amenity:hospital
Gharkul Developers,19.1113479,72.9181373,office:estate_agent
Mangalmurti Hospital,19.1941028,72.8213186,amenity:hospital
Lifeline Hospital Thane,19.2026156,72.9722268,amenity:hospital
Bhadkamkar Hospital,19.1949206,72.9812577,amenity:hospital
Kalina Hospital,19.078004,72.86302,amenity:hospital
Kasturba Hospital,18.98419,72.830035,amenity:hospital
ESIS Hospital WORLI,19.0017314,72.816903,amenity:hospital
Pandurangawadi Health Post,19.1720375,72.8517554,amenity:hospital
Marol Maternity Home,19.1108771,72.8781592,amenity:hospital
Matoshri Ramabai Ambedkar Maternity Hospital,19.056203,72.894763,amenity:hospital
Poddar Hospital,19.0022803,72.8162624,amenity:hospital
M.W. Desai Municipal General Hospital,19.178433,72.851105,amenity:hospital
V N Shirodkar Hospital,19.1054569,72.8518587,amenity:hospital
Rajiv Gandhi Medical College Thane,19.19344,72.988038,amenity:hospital
